trade_id,trader_id,trade_date,instrument_type,instrument_symbol,buy_sell_indicator,trade_volume,trade_price,trade_value_usd,counterparty,market,trade_currency,execution_platform,profit_loss_usd,settlement_status,region,value_domain,data_segment,data_domain
TRD100375,TRDR5102,2025-01-20 02:55:06,Futures,FUT923,Buy,69754,1194.59,83327430.86,Alvarez Ltd,SSE,JPY,Dark Pool,15704.04,Settled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100376,TRDR3175,2025-09-14 06:16:33,Futures,FUT328,Buy,68523,793.57,54377797.11,"Brooks, Molina and Eaton",NYSE,CNY,Algorithmic,-2519.86,Cancelled,North America,Enterprise,Trade Transaction,Trade Data
TRD100377,TRDR9514,2025-09-21 11:54:06,Commodity,COM492,Buy,17582,321.25,5648217.5,Miller LLC,HKEX,USD,Electronic Platform,-11592.6,Cancelled,North America,Enterprise,Trade Transaction,Trade Data
TRD100378,TRDR8504,2025-05-27 14:36:44,Commodity,COM318,Sell,28715,786.49,22584060.35,Evans-Trevino,LSE,INR,Algorithmic,27072.6,Settled,South America,Enterprise,Trade Transaction,Trade Data
TRD100379,TRDR7693,2024-12-30 07:52:31,Bond,BON928,Sell,82633,547.47,45239088.51,Abbott Inc,Euronext,AUD,Manual,56975.49,Failed,North America,Enterprise,Trade Transaction,Trade Data
TRD100380,TRDR2007,2025-02-22 02:03:34,Bond,BON620,Buy,30780,1530.34,47103865.2,Taylor and Sons,SSE,USD,Manual,31230.35,Pending,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100381,TRDR4285,2025-08-02 12:32:31,Stock,STO238,Sell,40100,220.18,8829218.0,Atkinson-Hall,NYSE,GBP,Dark Pool,11805.81,Pending,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100382,TRDR4366,2025-08-26 15:57:06,Options,OPT296,Sell,31972,1265.88,40472715.36,Mclean Group,TSX,AUD,Dark Pool,49264.23,Pending,North America,Enterprise,Trade Transaction,Trade Data
TRD100383,TRDR1209,2025-08-13 02:10:04,Commodity,COM145,Buy,65590,202.71,13295748.9,"Ayers, Barker and Hill",TSX,GBP,Dark Pool,97177.48,Cancelled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100384,TRDR3508,2024-10-28 22:35:00,Commodity,COM952,Buy,39039,1725.09,67345788.51,Miller LLC,HKEX,USD,Dark Pool,74658.68,Settled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100385,TRDR1370,2025-07-08 00:20:10,Derivative,DER779,Sell,4730,50.69,239763.7,Cross PLC,TSX,JPY,Dark Pool,39948.77,Settled,South America,Enterprise,Trade Transaction,Trade Data
TRD100386,TRDR7770,2025-07-16 16:05:06,Bond,BON786,Buy,86840,1816.99,157787411.6,Colon-Smith,NYSE,GBP,Electronic Platform,88716.37,Pending,North America,Enterprise,Trade Transaction,Trade Data
TRD100387,TRDR1544,2025-04-23 04:21:33,Bond,BON389,Buy,76083,1733.01,131852599.83,Pennington-Estrada,NYSE,INR,Manual,80543.19,Failed,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100388,TRDR9459,2024-11-15 04:58:30,Commodity,COM547,Buy,39406,875.41,34496406.46,Holmes-Davis,NYSE,USD,Electronic Platform,38102.77,Pending,Europe,Enterprise,Trade Transaction,Trade Data
TRD100389,TRDR2961,2025-01-04 12:51:55,Stock,STO320,Buy,2373,868.7,2061425.1,Garcia-Curry,TSX,GBP,Dark Pool,68368.93,Failed,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100390,TRDR2151,2024-12-10 02:54:42,Futures,FUT256,Sell,50128,671.34,33652931.52,"Humphrey, Powers and Garcia",HKEX,GBP,Electronic Platform,-23992.7,Cancelled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100391,TRDR1908,2025-08-28 08:55:48,ETF,ETF518,Sell,19874,1162.99,23113263.26,Brown-Buchanan,LSE,CNY,Manual,99414.45,Failed,South America,Enterprise,Trade Transaction,Trade Data
TRD100392,TRDR9924,2024-11-10 22:01:46,ETF,ETF310,Sell,43985,449.7,19780054.5,Stevens-Hernandez,Euronext,CNY,Electronic Platform,92337.28,Failed,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100393,TRDR1567,2024-12-31 23:07:00,Stock,STO390,Sell,88889,371.09,32985819.01,Romero Ltd,NASDAQ,CNY,Manual,-10198.43,Settled,North America,Enterprise,Trade Transaction,Trade Data
TRD100394,TRDR4427,2025-09-23 04:29:40,Options,OPT404,Buy,4308,527.33,2271737.64,Rice-Ferguson,JPX,JPY,Electronic Platform,69436.85,Failed,North America,Enterprise,Trade Transaction,Trade Data
TRD100395,TRDR1095,2025-05-30 13:02:38,Derivative,DER922,Sell,92928,1893.87,175993551.36,Miller LLC,NASDAQ,INR,Manual,-48001.38,Settled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100396,TRDR2367,2025-01-14 17:41:47,Futures,FUT766,Buy,4090,1405.57,5748781.3,"Hunt, Leon and Craig",TSX,INR,Algorithmic,-43732.28,Failed,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100397,TRDR3529,2025-09-02 05:52:28,FX,FX621,Buy,52226,1724.16,90045980.16,Gardner Ltd,Euronext,INR,Manual,37118.99,Pending,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100398,TRDR3802,2025-01-31 03:40:37,ETF,ETF513,Sell,62836,1078.25,67752917.0,Hall LLC,Euronext,INR,Algorithmic,23595.31,Pending,South America,Enterprise,Trade Transaction,Trade Data
TRD100399,TRDR7757,2025-04-25 09:18:16,ETF,ETF500,Sell,28067,1716.64,48180934.88,Morris Ltd,NYSE,GBP,Dark Pool,94764.77,Pending,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100400,TRDR5902,2025-06-20 21:23:39,ETF,ETF879,Buy,67120,1720.85,115503452.0,Hall LLC,HKEX,USD,Electronic Platform,9664.92,Pending,Europe,Enterprise,Trade Transaction,Trade Data
TRD100401,TRDR7912,2025-07-25 13:01:28,Options,OPT119,Sell,70273,150.42,10570464.66,Gutierrez-Monroe,NYSE,JPY,Electronic Platform,18680.23,Cancelled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100402,TRDR4952,2025-03-31 09:31:38,Options,OPT133,Sell,46915,1624.11,76195120.65,Williams Ltd,JPX,AUD,Manual,94116.38,Failed,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100403,TRDR2107,2025-05-25 05:05:28,FX,FX317,Sell,11604,1921.61,22298362.44,Gardner Ltd,JPX,CNY,Algorithmic,96926.04,Pending,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100404,TRDR4285,2025-02-17 03:04:34,Derivative,DER896,Buy,56376,175.69,9904699.44,Cross PLC,NASDAQ,AUD,Algorithmic,-24284.05,Settled,North America,Enterprise,Trade Transaction,Trade Data
TRD100405,TRDR4140,2024-10-24 03:49:38,FX,FX134,Sell,44111,135.99,5998654.89,Poole-Acosta,LSE,GBP,Algorithmic,35835.86,Settled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100406,TRDR6433,2025-05-15 11:16:37,ETF,ETF650,Buy,34247,145.4,4979513.8,"Ayers, Barker and Hill",JPX,INR,Manual,-45594.55,Settled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100407,TRDR5891,2025-05-18 12:45:38,Bond,BON591,Sell,56489,708.07,39998166.23,"Ayers, Barker and Hill",NYSE,CNY,Manual,-41922.47,Pending,North America,Enterprise,Trade Transaction,Trade Data
TRD100408,TRDR7232,2025-09-05 02:02:26,Bond,BON515,Buy,20296,84.81,1721303.76,Colon-Smith,LSE,EUR,Manual,-37546.59,Failed,North America,Enterprise,Trade Transaction,Trade Data
TRD100409,TRDR6632,2025-09-17 08:47:59,FX,FX471,Buy,6249,1091.52,6820908.48,Rodriguez-Garcia,SSE,INR,Manual,14591.39,Cancelled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100410,TRDR9096,2025-08-17 01:34:31,Bond,BON292,Buy,67597,1017.24,68762372.28,Shepherd LLC,Euronext,JPY,Manual,51974.89,Failed,South America,Enterprise,Trade Transaction,Trade Data
TRD100411,TRDR3172,2025-03-29 14:00:08,Futures,FUT398,Sell,43455,1143.41,49686881.55,"Lawrence, Martin and Ball",JPX,JPY,Dark Pool,25005.62,Settled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100412,TRDR6843,2025-03-15 10:54:58,Bond,BON366,Sell,73391,392.88,28833856.08,Silva Inc,NYSE,INR,Electronic Platform,45354.79,Failed,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100413,TRDR4939,2025-09-20 06:04:24,FX,FX205,Buy,91053,368.46,33549388.38,Rice-Ferguson,LSE,JPY,Manual,-12278.07,Failed,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100414,TRDR8179,2024-12-06 19:27:13,ETF,ETF264,Sell,58456,1401.79,81943036.24,"Reed, Garcia and Sanchez",NASDAQ,INR,Algorithmic,23398.4,Failed,Europe,Enterprise,Trade Transaction,Trade Data
TRD100415,TRDR6118,2025-09-13 21:52:21,Options,OPT830,Buy,87464,670.07,58607002.48,Rice-Ferguson,NYSE,JPY,Algorithmic,55358.48,Failed,North America,Enterprise,Trade Transaction,Trade Data
TRD100416,TRDR7555,2025-08-29 13:42:14,Stock,STO954,Buy,79684,1393.52,111041247.68,Williams Ltd,NASDAQ,AUD,Manual,-40444.01,Settled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100417,TRDR9144,2025-03-10 17:24:53,Futures,FUT458,Sell,44797,21.89,980606.33,Miller LLC,Euronext,GBP,Electronic Platform,4985.54,Pending,South America,Enterprise,Trade Transaction,Trade Data
TRD100418,TRDR5989,2025-02-16 02:05:44,Bond,BON603,Buy,49070,1572.07,77141474.9,Floyd-Marshall,Euronext,USD,Manual,65513.45,Cancelled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100419,TRDR5034,2025-03-07 17:24:04,Stock,STO286,Sell,56997,1804.01,102823157.97,Poole-Acosta,TSX,USD,Manual,77935.22,Failed,South America,Enterprise,Trade Transaction,Trade Data
TRD100420,TRDR6283,2025-02-03 00:48:00,Commodity,COM874,Sell,72619,294.71,21401545.49,Atkinson-Hall,NYSE,AUD,Algorithmic,24282.12,Cancelled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100421,TRDR2989,2025-04-15 17:22:37,Derivative,DER963,Sell,59432,63.22,3757291.04,Thomas-Hughes,JPX,EUR,Electronic Platform,71459.68,Cancelled,South America,Enterprise,Trade Transaction,Trade Data
TRD100422,TRDR8894,2025-06-30 18:12:03,ETF,ETF227,Buy,46580,376.14,17520601.2,Morris Ltd,SSE,EUR,Dark Pool,42412.85,Cancelled,North America,Enterprise,Trade Transaction,Trade Data
TRD100423,TRDR9727,2025-01-17 05:54:40,Futures,FUT232,Buy,3320,1622.62,5387098.4,Martinez Ltd,Euronext,GBP,Electronic Platform,-11766.92,Cancelled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100424,TRDR1202,2025-07-26 10:24:25,Futures,FUT579,Sell,17646,665.2,11738119.2,Barber-Wilson,SSE,EUR,Algorithmic,50958.51,Settled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100425,TRDR5205,2025-06-06 04:06:25,Stock,STO489,Buy,54556,935.56,51040411.36,Wong-Anderson,NYSE,INR,Dark Pool,86774.5,Cancelled,South America,Enterprise,Trade Transaction,Trade Data
TRD100426,TRDR7198,2025-09-25 03:42:12,ETF,ETF890,Sell,37503,1054.02,39528912.06,West PLC,NASDAQ,USD,Electronic Platform,-19913.44,Settled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100427,TRDR7312,2025-08-21 01:39:30,Futures,FUT357,Sell,3574,215.55,770375.7,Romero Ltd,TSX,AUD,Electronic Platform,20009.44,Cancelled,South America,Enterprise,Trade Transaction,Trade Data
TRD100428,TRDR8981,2024-12-17 12:50:42,Futures,FUT784,Sell,54728,418.86,22923370.08,Poole-Acosta,SSE,EUR,Manual,76486.73,Cancelled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100429,TRDR4740,2024-11-18 23:25:05,FX,FX254,Buy,40976,453.58,18585894.08,Barber-Wilson,NASDAQ,GBP,Electronic Platform,33749.3,Failed,Europe,Enterprise,Trade Transaction,Trade Data
TRD100430,TRDR1120,2025-01-26 23:37:00,Stock,STO682,Buy,34032,1064.51,36227404.32,Solis-Price,HKEX,AUD,Electronic Platform,35997.88,Pending,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100431,TRDR7649,2025-05-17 23:52:11,Futures,FUT150,Buy,43204,1855.91,80182735.64,Evans-Trevino,TSX,USD,Manual,-42262.26,Failed,North America,Enterprise,Trade Transaction,Trade Data
TRD100432,TRDR2089,2025-01-12 00:20:40,Stock,STO319,Buy,88391,1427.45,126173732.95,Colon-Smith,HKEX,INR,Algorithmic,-28074.48,Settled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100433,TRDR5576,2024-12-18 23:49:26,Bond,BON222,Sell,7498,299.67,2246925.66,Holland-Berg,JPX,AUD,Manual,85625.31,Cancelled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100434,TRDR9388,2025-04-23 01:19:32,Stock,STO862,Sell,38400,936.99,35980416.0,Weber-French,JPX,JPY,Dark Pool,-44785.26,Failed,South America,Enterprise,Trade Transaction,Trade Data
TRD100435,TRDR7646,2025-09-16 18:09:46,Commodity,COM778,Sell,62517,1021.31,63849237.27,Romero Ltd,LSE,INR,Algorithmic,39382.9,Cancelled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100436,TRDR4076,2025-06-21 02:53:53,FX,FX963,Buy,19227,1000.91,19244496.57,Brown-Buchanan,NASDAQ,USD,Manual,-48943.43,Pending,North America,Enterprise,Trade Transaction,Trade Data
TRD100437,TRDR4951,2025-07-06 03:16:05,ETF,ETF454,Buy,86706,697.65,60490440.9,"Brooks, Molina and Eaton",Euronext,CNY,Electronic Platform,49018.32,Failed,Europe,Enterprise,Trade Transaction,Trade Data
TRD100438,TRDR4533,2025-02-28 11:22:33,Bond,BON203,Sell,52722,1134.49,59812581.78,Young PLC,TSX,EUR,Algorithmic,48655.43,Settled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100439,TRDR4217,2025-08-31 23:34:19,Bond,BON926,Sell,55111,1204.56,66384506.16,Gutierrez-Monroe,LSE,AUD,Manual,44602.41,Cancelled,North America,Enterprise,Trade Transaction,Trade Data
TRD100440,TRDR7943,2025-01-24 13:39:16,Commodity,COM385,Buy,59577,833.84,49677685.68,Holmes-Davis,NASDAQ,USD,Electronic Platform,94309.66,Pending,Europe,Enterprise,Trade Transaction,Trade Data
TRD100441,TRDR3401,2025-01-09 04:41:06,FX,FX754,Sell,17031,1732.68,29509273.08,Atkinson-Hall,JPX,EUR,Algorithmic,92281.22,Failed,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100442,TRDR2239,2025-03-09 04:10:29,Stock,STO478,Buy,98590,559.7,55180823.0,Taylor and Sons,HKEX,AUD,Algorithmic,-23530.58,Settled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100443,TRDR1859,2024-12-19 23:42:46,Derivative,DER597,Sell,41027,1858.98,76268372.46,Wong-Anderson,NASDAQ,CNY,Manual,99716.98,Cancelled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100444,TRDR4387,2025-02-06 03:19:26,Futures,FUT942,Sell,48846,1353.47,66111595.62,Kelley LLC,SSE,CNY,Algorithmic,53270.5,Failed,Europe,Enterprise,Trade Transaction,Trade Data
TRD100445,TRDR7660,2025-02-14 12:20:33,Bond,BON484,Buy,75070,240.17,18029561.9,Atkinson-Hall,LSE,CNY,Electronic Platform,-40640.84,Settled,South America,Enterprise,Trade Transaction,Trade Data
TRD100446,TRDR5015,2025-09-26 05:43:32,Derivative,DER792,Sell,78973,1479.61,116849240.53,Rodriguez-Garcia,HKEX,JPY,Manual,-35476.71,Cancelled,North America,Enterprise,Trade Transaction,Trade Data
TRD100447,TRDR6997,2025-03-22 01:25:40,Commodity,COM622,Buy,65185,1136.09,74056026.65,Garcia-Curry,HKEX,EUR,Electronic Platform,36395.6,Cancelled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100448,TRDR8343,2025-10-14 21:39:38,Derivative,DER914,Buy,62821,733.14,46056587.94,Stevens-Hernandez,NYSE,EUR,Algorithmic,-1676.44,Cancelled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100449,TRDR9774,2025-10-01 17:26:39,Commodity,COM970,Sell,61546,1579.14,97189750.44,Colon-Smith,TSX,EUR,Electronic Platform,-29064.95,Pending,North America,Enterprise,Trade Transaction,Trade Data
TRD100450,TRDR3000,2025-09-22 22:15:38,FX,FX991,Sell,25745,1269.98,32695635.1,"Humphrey, Powers and Garcia",NYSE,CNY,Dark Pool,-3417.51,Pending,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100451,TRDR6925,2025-03-27 14:45:04,Futures,FUT886,Buy,62396,1868.16,116565711.36,Pennington-Estrada,LSE,AUD,Algorithmic,74831.65,Failed,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100452,TRDR6229,2025-03-04 06:11:07,Bond,BON250,Sell,22889,1946.86,44561678.54,"Hunt, Leon and Craig",HKEX,AUD,Dark Pool,97738.9,Settled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100453,TRDR2747,2024-12-09 18:28:22,Stock,STO697,Sell,90136,1206.6,108758097.6,Taylor and Sons,NYSE,CNY,Manual,93116.97,Pending,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100454,TRDR2281,2025-04-30 13:41:50,FX,FX841,Sell,74053,1632.95,120924846.35,West PLC,NYSE,JPY,Algorithmic,33005.72,Pending,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100455,TRDR4089,2025-04-05 21:16:26,ETF,ETF914,Sell,27731,1568.5,43496073.5,"Ayers, Barker and Hill",SSE,GBP,Dark Pool,-35395.4,Cancelled,South America,Enterprise,Trade Transaction,Trade Data
TRD100456,TRDR1402,2025-04-21 15:33:11,ETF,ETF849,Buy,27167,459.62,12486496.54,Wong-Anderson,NYSE,AUD,Manual,-34354.77,Pending,North America,Enterprise,Trade Transaction,Trade Data
TRD100457,TRDR6402,2024-11-19 04:12:29,Commodity,COM395,Sell,37647,504.67,18999311.49,"Hunt, Leon and Craig",TSX,CNY,Algorithmic,25628.32,Pending,North America,Enterprise,Trade Transaction,Trade Data
TRD100458,TRDR8904,2025-05-04 15:52:35,Bond,BON290,Sell,22987,893.34,20535206.58,Morris Ltd,TSX,EUR,Manual,-13580.58,Settled,North America,Enterprise,Trade Transaction,Trade Data
TRD100459,TRDR4406,2025-10-05 15:26:47,Commodity,COM628,Sell,18390,287.89,5294297.1,Evans-Trevino,JPX,GBP,Dark Pool,39398.29,Failed,North America,Enterprise,Trade Transaction,Trade Data
TRD100460,TRDR1630,2025-02-01 18:06:59,FX,FX408,Sell,30833,483.2,14898505.6,Alvarez Ltd,NYSE,JPY,Algorithmic,-44831.27,Pending,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100461,TRDR4524,2025-01-16 14:52:14,Stock,STO153,Buy,90297,881.65,79610350.05,Gardner Ltd,LSE,GBP,Dark Pool,65761.06,Pending,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100462,TRDR4618,2025-03-13 07:09:37,Options,OPT371,Buy,32127,1380.39,44347789.53,Williams Ltd,NYSE,AUD,Dark Pool,25390.58,Settled,South America,Enterprise,Trade Transaction,Trade Data
TRD100463,TRDR5496,2024-10-27 07:56:56,Options,OPT875,Buy,46327,1142.5,52928597.5,Martinez Ltd,SSE,GBP,Electronic Platform,-26148.51,Settled,North America,Enterprise,Trade Transaction,Trade Data
TRD100464,TRDR3154,2025-09-14 16:32:23,Commodity,COM742,Sell,22743,1695.52,38561211.36,Poole-Acosta,SSE,GBP,Dark Pool,-36829.9,Failed,North America,Enterprise,Trade Transaction,Trade Data
TRD100465,TRDR5562,2025-05-22 16:59:45,ETF,ETF200,Buy,85846,1585.18,136081362.28,Solis-Price,HKEX,JPY,Algorithmic,50538.49,Cancelled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100466,TRDR4722,2025-06-13 10:57:10,Options,OPT676,Sell,46149,33.96,1567220.04,Hall LLC,Euronext,INR,Algorithmic,91862.31,Pending,Europe,Enterprise,Trade Transaction,Trade Data
TRD100467,TRDR3050,2025-07-25 06:25:43,Stock,STO216,Sell,11395,321.8,3666911.0,Smith-Wallace,JPX,AUD,Manual,21330.26,Pending,Europe,Enterprise,Trade Transaction,Trade Data
TRD100468,TRDR5181,2024-12-30 03:45:24,FX,FX218,Buy,86609,130.17,11273893.53,Weber-French,Euronext,INR,Dark Pool,-26815.16,Failed,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100469,TRDR7987,2025-03-01 08:59:57,Bond,BON917,Sell,79353,1170.67,92896176.51,Stevens-Hernandez,Euronext,CNY,Electronic Platform,-38301.37,Failed,Europe,Enterprise,Trade Transaction,Trade Data
TRD100470,TRDR4553,2025-04-01 01:26:20,Options,OPT557,Buy,99766,916.56,91441524.96,Howard Ltd,SSE,INR,Manual,73622.35,Settled,North America,Enterprise,Trade Transaction,Trade Data
TRD100471,TRDR3306,2025-09-27 21:36:18,Options,OPT904,Buy,40582,1746.29,70867940.78,Gardner Ltd,JPX,INR,Algorithmic,73153.6,Settled,North America,Enterprise,Trade Transaction,Trade Data
TRD100472,TRDR8795,2025-07-17 03:51:30,Stock,STO599,Buy,69036,42.78,2953360.08,Brown-Buchanan,JPX,EUR,Manual,6379.18,Settled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100473,TRDR3994,2024-10-18 01:02:40,Commodity,COM950,Buy,92853,938.08,87103542.24,Cross PLC,Euronext,EUR,Dark Pool,88075.19,Pending,North America,Enterprise,Trade Transaction,Trade Data
TRD100474,TRDR9361,2025-03-13 11:36:01,Derivative,DER966,Sell,2074,1306.12,2708892.88,West PLC,SSE,EUR,Algorithmic,-9130.44,Failed,South America,Enterprise,Trade Transaction,Trade Data
TRD100475,TRDR3138,2024-11-20 07:49:40,FX,FX525,Sell,25766,271.39,6992634.74,"Brooks, Molina and Eaton",SSE,CNY,Electronic Platform,82147.27,Settled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100476,TRDR7002,2025-01-18 11:11:55,FX,FX416,Sell,6895,107.77,743074.15,Howell-Watson,HKEX,CNY,Dark Pool,73911.39,Failed,South America,Enterprise,Trade Transaction,Trade Data
TRD100477,TRDR3376,2025-01-16 04:19:50,Stock,STO253,Buy,63313,577.32,36551861.16,Young PLC,NYSE,AUD,Electronic Platform,36215.26,Settled,South America,Enterprise,Trade Transaction,Trade Data
TRD100478,TRDR1951,2025-09-14 17:35:29,Futures,FUT607,Sell,388,215.5,83614.0,Scott-Howard,SSE,AUD,Manual,15979.57,Settled,North America,Enterprise,Trade Transaction,Trade Data
TRD100479,TRDR1402,2024-11-12 14:49:56,ETF,ETF679,Buy,50544,1855.65,93791973.6,Garcia-Curry,SSE,CNY,Dark Pool,-32621.83,Pending,Europe,Enterprise,Trade Transaction,Trade Data
TRD100480,TRDR2318,2025-09-05 02:18:14,Options,OPT687,Buy,66026,611.74,40390745.24,Weber-French,LSE,JPY,Algorithmic,66749.38,Settled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100481,TRDR2660,2025-07-09 01:23:01,Futures,FUT759,Sell,98904,1154.89,114223240.56,"Reed, Garcia and Sanchez",NASDAQ,AUD,Electronic Platform,-22915.17,Cancelled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100482,TRDR4067,2025-10-07 08:38:25,Derivative,DER171,Buy,95077,110.59,10514565.43,Floyd-Marshall,NASDAQ,GBP,Algorithmic,89434.52,Failed,Europe,Enterprise,Trade Transaction,Trade Data
TRD100483,TRDR8901,2024-12-09 04:30:21,FX,FX572,Buy,23773,457.27,10870679.71,Williams Ltd,NYSE,JPY,Electronic Platform,39987.16,Settled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100484,TRDR6286,2025-04-06 19:09:07,Bond,BON449,Buy,50347,1987.59,100069193.73,Scott-Howard,TSX,EUR,Manual,2307.2,Settled,North America,Enterprise,Trade Transaction,Trade Data
TRD100485,TRDR5606,2025-04-07 03:09:49,Futures,FUT252,Sell,39398,1617.15,63712475.7,Rodriguez-Garcia,JPX,JPY,Manual,17866.77,Failed,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100486,TRDR6555,2025-03-09 12:03:25,ETF,ETF614,Sell,90291,1934.33,174652590.03,Howell-Watson,NASDAQ,USD,Dark Pool,-20022.16,Settled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100487,TRDR4734,2025-03-01 11:39:32,Futures,FUT274,Sell,6015,111.64,671514.6,West PLC,NYSE,JPY,Manual,54394.73,Pending,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100488,TRDR5009,2024-11-03 06:21:24,FX,FX950,Buy,84654,1261.37,106780015.98,Colon-Smith,Euronext,INR,Electronic Platform,10187.16,Settled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100489,TRDR2675,2025-03-09 10:19:18,Derivative,DER628,Sell,36884,1180.25,43532341.0,Miller LLC,NASDAQ,GBP,Algorithmic,-11390.89,Failed,Europe,Enterprise,Trade Transaction,Trade Data
TRD100490,TRDR2787,2025-01-27 21:30:54,Options,OPT341,Buy,54648,839.52,45878088.96,West PLC,HKEX,GBP,Electronic Platform,50592.6,Failed,North America,Enterprise,Trade Transaction,Trade Data
TRD100491,TRDR4896,2024-12-09 21:20:08,Commodity,COM584,Buy,1880,1040.86,1956816.8,"Brooks, Molina and Eaton",NYSE,JPY,Electronic Platform,-6215.09,Failed,South America,Enterprise,Trade Transaction,Trade Data
TRD100492,TRDR7694,2024-11-07 16:49:18,Commodity,COM861,Sell,74409,1386.34,103156173.06,Cross PLC,SSE,USD,Algorithmic,-26731.45,Settled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100493,TRDR2721,2024-12-17 23:15:27,Bond,BON143,Sell,70101,1172.13,82167485.13,Romero Ltd,SSE,AUD,Manual,-31948.06,Settled,Europe,Enterprise,Trade Transaction,Trade Data
TRD100494,TRDR3469,2025-04-15 10:12:42,FX,FX226,Buy,4063,375.43,1525372.09,Young PLC,TSX,AUD,Electronic Platform,-32216.4,Settled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100495,TRDR5009,2025-10-01 07:36:12,Options,OPT504,Buy,45369,53.4,2422704.6,Holland-Berg,NASDAQ,CNY,Algorithmic,-21796.5,Pending,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100496,TRDR6564,2025-03-13 21:53:51,Options,OPT785,Buy,59145,1929.07,114094845.15,Shepherd LLC,LSE,JPY,Manual,106.08,Pending,North America,Enterprise,Trade Transaction,Trade Data
TRD100497,TRDR5241,2025-08-04 23:41:20,Bond,BON293,Sell,53178,1050.86,55882633.08,Miller LLC,NASDAQ,AUD,Electronic Platform,-10582.84,Cancelled,Middle East,Enterprise,Trade Transaction,Trade Data
TRD100498,TRDR9379,2025-02-16 18:07:30,Bond,BON482,Buy,64121,262.83,16852922.43,Solis-Price,Euronext,JPY,Manual,76000.05,Settled,Asia-Pacific,Enterprise,Trade Transaction,Trade Data
TRD100499,TRDR3966,2024-12-05 15:53:26,FX,FX293,Buy,65979,856.72,56525528.88,Jones-Murphy,JPX,JPY,Algorithmic,98421.52,Cancelled,North America,Enterprise,Trade Transaction,Trade Data
